S.No,ID,Predicted_Array
6373,147489,1
6374,196285,0
6375,174906,1
6376,201282,0
6377,181938,0
6378,206424,1
6379,157921,1
6380,179329,0
6381,161794,0
6382,179557,0
6383,150367,1
6384,192573,0
6385,167039,1
6386,161137,0
6387,211453,0
6388,155794,1
6389,208152,1
6390,211194,0
6391,156579,1
6392,204547,1
6393,217971,0
6394,195626,0
6395,218243,0
6396,173317,1
6397,214993,0
6398,162833,1
6399,178505,0
6400,162190,1
6401,218476,0
6402,155171,0
6403,190302,1
6404,207320,0
6405,197111,0
6406,190663,1
6407,171103,1
6408,198971,1
6409,188572,1
6410,219626,1
6411,177219,1
6412,190815,1
6413,200137,1
6414,194031,0
6415,216023,0
6416,193087,1
6417,213421,0
6418,147490,1
6419,197160,1
6420,212012,1
6421,210287,1
6422,205574,0
6423,171442,1
6424,151192,1
6425,164634,1
6426,190111,0
6427,165201,0
6428,191636,1
6429,163617,1
6430,194220,0
6431,184990,1
6432,192942,0
6433,174899,1
6434,159330,1
6435,200045,1
6436,199254,1
6437,209305,0
6438,166550,1
6439,150994,0
6440,188824,0
6441,180645,0
6442,164429,0
6443,190531,1
6444,210808,0
6445,202446,1
6446,189989,0
6447,154457,0
6448,163061,1
6449,187580,1
6450,155387,0
6451,172655,0
6452,160882,0
6453,167943,0
6454,211001,1
6455,214664,1
6456,206261,0
6457,200482,1
6458,213313,0
6459,192097,0
6460,151083,0
6461,148011,1
6462,162280,1
6463,158968,1
6464,150386,0
6465,210350,1
6466,152015,1
6467,195502,1
6468,176810,0
6469,153957,0
6470,185414,1
6471,197802,1
6472,151318,1
6473,216196,1
6474,166486,0
6475,188321,0
6476,171829,1
6477,186650,0
6478,166256,1
6479,191072,0
6480,169472,0
6481,193313,1
6482,158800,1
6483,207128,1
6484,217105,0
6485,204630,0
6486,192448,1
6487,179246,0
6488,188290,0
6489,216100,0
6490,179809,1
6491,216372,0
6492,205552,1
6493,195929,0
6494,178115,0
6495,208147,0
6496,207086,1
6497,153912,0
6498,164564,0
6499,189063,1
6500,202280,1
6501,188773,0
6502,156413,1
6503,167387,0
6504,173629,1
6505,154847,1
6506,202258,0
6507,221229,0
6508,190290,1
6509,193766,1
6510,172347,1
6511,208616,0
6512,166120,1
6513,202738,0
6514,174768,1
6515,195218,0
6516,154133,0
6517,162560,1
6518,179257,0
6519,154659,0
6520,172172,1
6521,197431,0
6522,206360,0
6523,172260,1
6524,179582,1
6525,150770,0
6526,199549,1
6527,208875,0
6528,194139,1
6529,209415,1
6530,212595,0
6531,212117,0
6532,217653,1
6533,200623,0
6534,151611,1
6535,168185,0
6536,170741,0
6537,161549,0
6538,199897,0
6539,194559,0
6540,203378,1
6541,219482,0
6542,203998,1
6543,192541,0
6544,168027,0
6545,182425,1
6546,147985,0
6547,218165,0
6548,191282,0
6549,186490,0
6550,167500,0
6551,194243,0
6552,202126,1
6553,203982,0
6554,201303,0
6555,176453,1
6556,203819,1
6557,194203,0
6558,210391,1
6559,203920,0
6560,186197,0
6561,177146,1
6562,203746,0
6563,190163,1
6564,203406,0
6565,171228,0
6566,150380,0
6567,168118,0
6568,204763,0
6569,214444,1
6570,166771,1
6571,188247,1
6572,196893,1
6573,156363,0
6574,171672,0
6575,154190,1
6576,189848,0
6577,205991,1
6578,195336,1
6579,215105,1
6580,200659,1
6581,219180,1
6582,204596,1
6583,171972,1
6584,164483,0
6585,182648,1
6586,162548,1
6587,181545,1
6588,172336,1
6589,164720,0
6590,218698,0
6591,195235,1
6592,207554,0
6593,161873,1
6594,156080,0
6595,201786,1
6596,147917,0
6597,198073,1
6598,217962,1
6599,216735,0
6600,191101,0
6601,194764,1
6602,213213,0
6603,208664,0
6604,182430,0
6605,148838,1
6606,177439,0
6607,164786,0
6608,210712,1
6609,182982,1
6610,218086,1
6611,214303,0
6612,156819,1
6613,163885,1
6614,154040,0
6615,218495,0
6616,158165,0
6617,153318,1
6618,185869,0
6619,180140,1
6620,159069,1
6621,219106,0
6622,166583,1
6623,155248,1
6624,208848,1
6625,169493,0
6626,198475,0
6627,218975,0
6628,153643,1
6629,198836,1
6630,214607,1
6631,177598,1
6632,198783,1
6633,171513,0
6634,208354,1
6635,193971,0
6636,185900,0
6637,155311,1
6638,176380,0
6639,170801,1
6640,200671,1
6641,205259,0
6642,158632,0
6643,191049,1
6644,162415,1
6645,157334,0
6646,177910,1
6647,197134,1
6648,176381,1
6649,163140,1
6650,198172,0
6651,182464,0
6652,207157,0
6653,174130,0
6654,162911,1
6655,197531,0
6656,154344,0
6657,192236,0
6658,172379,1
6659,191694,1
6660,169922,1
6661,167792,0
6662,154301,0
6663,185604,1
6664,169250,0
6665,199196,1
6666,215695,0
6667,188316,1
6668,209744,0
6669,163655,0
6670,179938,0
6671,181726,0
6672,165271,0
6673,198108,1
6674,206839,1
6675,167275,0
6676,148553,0
6677,221519,0
6678,152532,1
6679,190037,1
6680,212071,0
6681,218366,1
6682,215249,0
6683,155133,1
6684,221104,1
6685,206526,1
6686,200067,0
6687,148493,0
6688,209804,1
6689,167989,0
6690,201954,0
6691,212996,1
6692,221162,1
6693,196988,0
6694,218153,1
6695,182417,1
6696,162673,1
6697,213230,1
6698,169385,0
6699,158974,0
6700,162388,1
6701,152998,1
6702,166097,0
6703,179179,0
6704,216882,1
6705,203686,1
6706,171898,0
6707,193733,1
6708,151059,1
6709,178711,1
6710,157513,0
6711,188644,0
6712,210138,0
6713,154538,1
6714,191571,1
6715,207689,1
6716,188866,0
6717,219298,1
6718,165574,0
6719,191478,0
6720,176290,1
6721,213112,1
6722,189129,0
6723,186599,0
6724,177501,0
6725,186199,1
6726,217010,0
6727,212362,1
6728,193089,0
6729,203496,0
6730,197562,0
6731,182993,1
6732,171298,0
6733,209498,1
6734,170776,1
6735,196264,1
6736,201501,0
6737,204850,1
6738,152005,1
6739,148377,1
6740,171251,0
6741,169854,0
6742,166641,1
6743,182475,1
6744,208118,1
6745,170338,1
6746,149147,1
6747,152569,1
6748,171556,0
6749,189453,1
6750,162093,0
6751,205258,1
6752,162027,1
6753,171941,0
6754,188423,0
6755,193424,1
6756,168437,1
6757,207129,0
6758,204130,0
6759,151783,0
6760,202825,0
6761,210219,1
6762,219091,0
6763,194230,1
6764,219615,1
6765,174102,1
6766,155319,0
6767,157727,1
6768,172594,1
6769,219477,1
6770,190339,0
6771,204743,0
6772,178629,0
6773,156674,1
6774,187629,0
6775,158468,0
6776,168504,1
6777,191797,1
6778,156556,0
6779,201905,1
6780,212334,1
6781,189731,1
6782,197482,0
6783,196542,1
6784,153630,0
6785,220777,1
6786,181215,1
6787,177355,0
6788,192488,0
6789,158233,0
6790,209390,0
6791,156793,0
6792,150481,1
6793,174967,0
6794,218098,1
6795,150241,0
6796,176469,1
6797,206557,1
6798,159048,0
6799,183239,0
6800,217160,0
6801,146850,1
6802,186441,0
6803,168238,1
6804,220199,1
6805,154885,1
6806,207611,0
6807,172194,0
6808,179733,1
6809,182187,0
6810,171196,0
6811,175604,1
6812,217782,0
6813,209802,0
6814,199434,1
6815,169808,1
6816,212911,0
6817,190788,1
6818,199756,1
6819,198689,0
6820,205673,0
6821,177767,1
6822,196491,1
6823,179209,1
6824,169263,0
6825,213360,1
6826,187225,0
6827,202355,0
6828,221205,1
6829,204993,0
6830,208922,1
6831,210377,1
6832,178663,1
6833,163825,1
6834,148166,0
6835,190567,0
6836,174173,1
6837,219634,1
6838,182135,1
6839,202724,0
6840,163992,0
6841,198080,0
6842,174235,0
6843,181203,0
6844,215131,1
6845,156441,0
6846,206279,0
6847,151821,0
6848,173942,1
6849,160139,1
6850,155689,1
6851,210368,0
6852,175984,1
6853,167106,0
6854,211323,1
6855,152617,0
6856,150652,1
6857,219982,0
6858,183843,1
6859,178533,0
6860,187793,0
6861,205700,1
6862,210096,0
6863,184594,0
6864,150319,1
6865,151121,0
6866,193159,0
6867,189922,0
6868,215295,1
6869,162681,1
6870,214107,0
6871,192628,1
6872,171464,0
6873,153969,0
6874,151273,1
6875,207116,1
6876,159225,1
6877,148812,1
6878,209050,1
6879,154902,1
6880,171276,0
6881,206089,0
6882,179990,1
6883,158881,0
6884,169967,0
6885,179058,0
6886,182021,1
6887,197486,0
6888,214437,1
6889,216043,1
6890,148167,1
6891,152283,1
6892,153974,0
6893,221303,1
6894,204164,0
6895,179795,0
6896,171581,1
6897,203137,0
6898,163412,1
6899,217821,0
6900,193700,0
6901,213373,1
6902,221342,1
6903,196901,1
6904,186749,0
6905,170083,1
6906,186411,0
6907,170669,0
6908,211324,1
6909,154172,0
6910,151070,0
6911,210804,0
6912,208455,1
6913,213793,0
6914,196851,1
6915,200534,1
6916,150581,1
6917,162390,0
6918,216782,0
6919,154471,1
6920,165185,1
6921,198583,1
6922,180806,1
6923,178339,1
6924,210320,1
6925,150105,1
6926,191913,0
6927,147151,0
6928,186831,0
6929,219448,1
6930,219590,1
6931,207333,1
6932,162807,1
6933,154855,1
6934,154686,1
6935,192600,1
6936,163014,1
6937,215878,1
6938,203339,1
6939,219419,0
6940,210475,1
6941,194727,1
6942,207167,1
6943,174920,1
6944,190855,1
6945,166427,1
6946,161592,0
6947,217831,1
6948,172597,1
6949,204313,1
6950,202426,1
6951,197245,0
6952,164173,0
6953,150591,0
6954,173180,1
6955,218071,1
6956,196600,1
6957,151746,1
6958,189232,1
6959,166331,0
6960,170335,1
6961,157295,0
6962,205503,0
6963,210010,1
6964,191790,1
6965,157622,1
6966,216315,1
6967,206488,1
6968,175508,0
6969,183531,0
6970,160500,1
6971,175186,0
6972,191960,1
6973,151777,0
6974,194718,0
6975,185614,1
6976,180163,1
6977,219696,0
6978,147409,0
6979,151204,1
6980,212865,0
6981,188310,0
6982,215474,0
6983,151945,1
6984,203578,0
6985,184206,1
6986,174448,0
6987,178123,1
6988,217113,1
6989,184824,0
6990,183132,1
6991,146870,0
6992,170190,0
6993,190201,0
6994,209165,0
6995,190894,1
6996,176577,0
6997,202002,1
6998,179470,0
6999,185025,0
7000,194913,1
7001,182432,0
7002,186540,1
7003,198138,0
7004,172992,0
7005,150147,0
7006,213633,0
7007,215015,1
7008,172752,1
7009,179773,1
7010,187081,0
7011,150155,0
7012,206255,0
7013,176707,0
7014,221382,0
7015,169161,0
7016,157968,1
7017,190376,0
7018,177761,0
7019,217159,0
7020,151930,0
7021,187152,0
7022,163169,0
7023,165363,0
7024,162193,0
7025,166453,1
7026,204128,1
7027,221023,1
7028,202340,1
7029,189126,0
7030,217171,0
7031,168499,1
7032,208516,1
7033,196649,1
7034,176042,1
7035,197110,1
7036,181446,1
7037,176503,1
7038,166043,1
7039,162813,1
7040,207459,0
7041,172108,0
7042,173555,0
7043,154752,1
7044,214856,1
7045,192766,1
7046,188677,1
7047,148830,0
7048,206346,0
7049,161153,1
7050,176925,1
7051,147326,0
7052,186045,0
7053,207482,1
7054,202664,0
7055,156333,0
7056,185536,0
7057,216433,0
7058,203452,0
7059,178226,0
7060,184599,0
7061,199644,0
7062,146585,1
7063,201060,0
7064,187037,1
7065,165315,0
7066,212202,1
7067,184345,1
7068,178944,0
7069,153751,0
7070,189357,1
7071,192105,0
7072,155354,0
7073,176206,0
7074,157229,0
7075,209245,1
7076,193656,0
7077,172453,0
7078,192290,0
7079,201000,0
7080,168724,0
7081,153078,1
7082,163482,1
7083,191175,0
7084,205496,1
7085,152717,1
7086,150376,1
7087,171737,0
7088,152047,1
7089,195722,0
7090,147664,0
7091,217066,1
7092,192269,0
7093,162544,0
7094,212698,1
7095,208299,1
7096,182583,0
7097,196494,1
7098,199465,0
7099,170148,1
7100,175051,1
7101,219099,0
7102,190208,1
7103,203939,1
7104,209022,1
7105,178471,0
7106,177530,1
7107,189961,0
7108,182426,1
7109,167080,0
7110,171014,0
7111,188810,0
7112,206483,1
7113,165842,0
7114,205952,0
7115,153863,1
7116,151727,1
7117,163197,0
7118,185716,0
7119,183673,1
7120,173011,0
7121,214703,0
7122,148443,0
7123,213141,0
7124,209304,0
7125,203006,0
7126,178585,1
7127,178815,0
7128,178679,0
7129,220222,0
7130,182348,1
7131,155966,1
7132,194387,0
7133,184284,0
7134,197817,1
7135,196244,1
7136,209005,1
7137,204709,0
7138,208735,1
7139,204014,1
7140,172433,0
7141,194725,1
7142,205037,1
7143,159323,0
7144,170117,0
7145,203525,1
7146,215783,0
7147,187528,1
7148,163195,0
7149,173306,1
7150,161233,0
7151,189391,1
7152,148567,0
7153,172831,1
7154,171855,1
7155,175092,0
7156,169149,0
7157,207179,1
7158,185421,1
7159,196860,1
7160,199596,1
7161,212286,0
7162,183190,0
7163,166882,1
7164,186777,1
7165,173883,0
7166,182343,0
7167,183795,1
7168,210227,1
7169,186830,0
7170,175558,0
7171,148452,0
7172,180412,1
7173,167213,1
7174,178909,0
7175,183353,0
7176,152219,1
7177,155167,1
7178,148353,1
7179,156528,1
7180,165585,0
7181,209301,0
7182,185196,0
7183,181729,1
7184,187819,1
7185,210734,1
7186,170764,0
7187,180456,0
7188,149034,1
7189,163836,0
7190,173044,0
7191,201170,0
7192,148191,0
7193,176373,0
7194,204123,1
7195,187769,1
7196,179756,0
7197,190606,0
7198,194019,0
7199,150179,0
7200,185358,1
7201,190066,1
7202,197271,0
7203,214750,1
7204,209257,0
7205,195078,0
7206,216558,0
7207,187954,0
7208,196333,0
7209,218102,0
7210,153378,0
7211,215975,0
7212,166729,0
7213,160594,0
7214,166703,1
7215,217048,1
7216,184979,1
7217,148777,1
7218,186330,0
7219,197222,1
7220,150804,1
7221,169607,0
7222,180504,0
7223,217256,0
7224,182851,0
7225,182585,0
7226,161110,0
7227,181267,1
7228,149046,0
7229,167584,1
7230,212564,0
7231,218811,0
7232,185797,1
7233,197914,1
7234,219120,1
7235,190311,1
7236,181044,0
7237,188867,0
7238,215165,0
7239,174223,1
7240,173418,1
7241,165472,0
7242,149893,1
7243,212991,0
7244,182522,0
7245,199169,1
7246,199617,1
7247,218899,1
7248,151904,1
7249,220713,0
7250,189691,1
7251,170370,0
7252,148571,1
7253,212440,0
7254,162077,0
7255,218250,1
7256,194250,0
7257,193091,1
7258,219564,1
7259,164715,1
7260,156156,0
7261,189912,0
7262,154565,0
7263,185818,1
7264,213620,1
7265,151749,0
7266,169989,1
7267,169943,1
7268,184992,0
7269,196469,1
7270,196573,0
7271,200241,1
7272,186607,0
7273,185839,0
7274,149660,1
7275,150840,0
7276,204090,0
7277,199525,1
7278,197261,1
7279,209395,1
7280,212681,0
7281,209559,0
7282,217371,1
7283,189420,0
7284,168521,0
7285,171086,1
7286,148213,1
7287,178460,0
7288,198701,0
7289,197851,1
7290,211917,1
7291,203492,1
7292,197548,0
7293,218445,1
7294,193480,0
7295,149372,0
7296,204112,1
7297,152785,1
7298,195844,1
7299,154436,0
7300,190460,1
7301,159144,1
7302,160779,0
7303,168403,0
7304,203096,1
7305,192686,0
7306,165227,1
7307,192332,1
7308,192682,1
7309,214573,1
7310,217612,1
7311,162628,1
7312,167061,1
7313,163075,0
7314,178511,1
7315,170432,0
7316,206349,1
7317,158991,0
7318,198110,0
7319,221454,0
7320,219879,0
7321,213454,0
7322,185030,1
7323,201244,0
7324,184994,0
7325,159512,1
7326,153201,0
7327,196598,0
7328,217922,0
7329,184435,1
7330,205691,1
7331,176951,1
7332,200182,0
7333,181907,0
7334,170933,0
7335,215036,1
7336,154684,0
7337,198760,0
7338,208686,0
7339,169611,0
7340,170296,1
7341,179122,0
7342,198908,0
7343,195820,1
7344,150948,1
7345,221121,0
7346,199825,0
7347,198357,0
7348,182097,1
7349,155570,1
7350,156052,0
7351,160960,1
7352,203059,1
7353,161693,0
7354,156095,1
7355,147749,1
7356,194557,1
7357,197382,1
7358,156873,0
7359,198990,1
7360,173701,0
7361,177624,0
7362,179908,0
7363,189172,0
7364,169055,1
7365,217738,0
7366,183278,1
7367,195935,1
7368,213022,0
7369,214925,0
7370,147163,0
7371,218779,1
7372,176955,0
7373,218312,1
7374,200164,0
7375,185383,0
7376,198126,0
7377,205728,0
7378,160017,0
7379,155125,0
7380,172409,0
7381,186925,1
7382,214086,0
7383,198725,0
7384,171231,0
7385,168136,0
7386,193498,0
7387,150792,1
7388,147394,1
7389,200014,1
7390,181578,1
7391,163798,1
7392,196261,1
7393,205576,0
7394,159087,1
7395,213583,1
7396,160474,1
7397,182692,1
7398,220005,0
7399,212516,0
7400,216006,1
7401,149872,1
7402,210492,1
7403,151975,1
7404,219826,0
7405,190366,1
7406,192769,0
7407,147720,0
7408,177644,0
7409,194032,0
7410,192761,1
7411,173571,0
7412,203342,1
7413,220194,1
7414,165511,0
7415,165171,1
7416,219672,0
7417,199260,1
7418,155583,1
7419,218709,1
7420,163343,1
7421,159148,0
7422,162467,1
7423,183659,1
7424,182728,1
7425,187403,1
7426,177606,0
7427,188862,1
7428,177954,1
7429,162019,1
7430,154705,1
7431,164320,0
7432,190902,1
7433,157120,1
7434,165552,0
7435,159543,1
7436,217203,1
7437,189025,0
7438,191919,0
7439,158638,0
7440,187837,1
7441,173925,1
7442,219095,1
7443,196069,1
7444,218932,1
7445,176332,1
7446,183874,1
7447,192267,0
7448,200799,0
7449,173837,0
7450,207634,0
7451,174426,0
7452,192925,1
7453,170112,0
7454,179167,0
7455,212753,0
7456,156574,0
7457,194537,1
7458,162892,1
7459,209285,1
7460,220170,1
7461,187267,0
7462,177234,1
7463,158792,1
7464,212666,0
7465,177714,0
7466,176064,1
7467,160851,1
7468,158787,0
7469,218316,0
7470,177464,0
7471,213981,0
7472,192070,1
7473,184335,0
7474,161221,0
7475,213937,1
7476,201180,0
7477,152342,0
7478,213613,1
7479,208178,1
7480,198594,1
7481,210571,1
7482,197304,1
7483,168845,1
7484,197660,0
7485,200956,1
7486,183675,1
7487,195500,0
7488,206574,1
7489,191674,1
7490,172869,1
7491,154300,1
7492,206890,1
7493,184202,1
7494,194188,1
7495,196184,1
7496,216310,1
7497,194912,0
7498,186841,0
7499,219115,0
7500,218809,0
7501,212519,1
7502,206884,0
7503,161706,1
7504,213645,1
7505,150064,1
7506,166457,0
7507,175791,0
7508,197428,0
7509,165231,1
7510,159283,0
7511,193174,1
7512,185827,0
7513,187160,1
7514,151726,1
7515,192671,0
7516,149800,0
7517,155607,0
7518,172892,0
7519,179922,1
7520,204645,1
7521,198672,1
7522,177974,1
7523,180561,1
7524,148201,1
7525,158674,1
7526,151782,1
7527,164861,0
7528,185039,0
7529,174340,0
7530,189584,1
7531,204898,1
7532,191608,0
7533,156311,0
7534,211319,1
7535,214330,1
7536,172456,1
7537,201083,0
7538,211398,1
7539,205760,0
7540,175593,1
7541,216335,0
7542,156508,1
7543,159992,0
7544,157999,1
7545,176816,1
7546,151490,0
7547,150806,1
7548,199665,0
7549,189089,1
7550,212306,1
7551,214053,0
7552,215445,1
7553,148096,0
7554,206877,0
7555,221169,0
7556,216537,0
7557,192733,0
7558,162070,1
7559,202039,1
7560,190251,1
7561,165220,1
7562,208179,1
7563,216657,0
7564,214104,1
7565,211673,1
7566,193350,0
7567,189193,0
7568,211130,0
7569,176569,0
7570,189027,1
7571,199327,0
7572,168461,0
7573,158953,1
7574,183135,1
7575,211038,0
7576,212319,0
7577,150282,0
7578,151042,0
7579,165006,0
7580,158944,1
7581,179113,0
7582,219857,0
7583,176231,0
7584,205563,0
7585,182439,1
7586,210470,1
7587,161677,1
7588,150837,1
7589,154356,0
7590,146865,1
7591,216889,1
7592,171155,0
7593,182634,0
7594,206241,0
7595,160328,0
7596,174568,1
7597,206982,0
7598,206522,1
7599,167472,0
7600,154981,1
7601,191811,0
7602,211084,0
7603,156639,0
7604,151779,0
7605,178654,1
7606,210597,0
7607,153349,0
7608,198495,1
7609,158541,0
7610,187351,1
7611,213217,1
7612,175915,0
7613,146740,0
7614,152486,0
7615,220121,1
7616,180168,1
7617,221241,1
7618,195074,0
7619,203479,1
7620,199480,1
7621,179443,1
7622,150771,1
7623,175335,0
7624,162393,1
7625,219962,1
7626,159536,1
7627,210824,0
7628,166950,0
7629,147110,0
7630,168794,0
7631,186987,0
7632,174547,1
7633,175506,0
7634,184069,1
7635,173337,0
7636,168074,0
7637,205930,1
7638,187948,1
7639,197976,1
7640,190798,1
7641,163436,0
7642,158856,0
7643,166224,0
7644,160335,1
7645,156375,0
7646,214840,1
7647,161622,1
7648,217182,1
7649,148555,1
7650,209075,0
7651,185751,1
7652,191408,0
7653,174829,0
7654,188802,0
7655,208349,1
7656,207632,1
7657,206910,1
7658,168206,1
7659,212180,1
7660,206245,1
7661,160643,0
7662,169148,1
7663,161065,1
7664,216758,0
7665,164118,1
7666,202459,1
7667,214250,1
7668,202264,1
7669,188079,1
7670,161656,0
7671,196597,0
7672,219105,1
7673,155965,0
7674,167314,1
7675,185203,0
7676,188368,0
7677,184232,0
7678,186772,0
7679,162292,1
7680,204394,0
7681,201931,0
7682,167099,0
7683,154623,1
7684,191159,0
7685,189150,1
7686,155261,1
7687,213270,1
7688,187354,1
7689,203507,1
7690,167753,0
7691,209962,0
7692,179258,0
7693,215009,0
7694,204170,0
7695,186562,0
7696,184029,0
7697,152414,1
7698,173797,1
7699,186052,0
7700,180829,0
7701,206188,1
7702,194994,1
7703,166930,1
7704,154879,1
7705,175629,0
7706,171687,0
7707,153358,1
7708,211925,1
7709,208607,0
7710,180406,0
7711,210529,0
7712,190503,1
7713,194743,1
7714,172182,1
7715,216189,1
7716,194776,1
7717,150826,1
7718,192090,0
7719,177636,1
7720,211649,1
7721,150228,0
7722,204101,1
7723,189727,1
7724,208941,0
7725,148736,0
7726,205710,0
7727,219332,1
7728,168410,0
7729,171828,0
7730,154089,1
7731,205080,1
7732,198808,1
7733,179626,1
7734,168652,1
7735,217913,1
7736,201667,1
7737,218627,1
7738,212396,0
7739,203731,1
7740,201198,1
7741,155150,1
7742,179800,0
7743,177251,0
7744,196886,0
7745,182620,1
7746,151203,1
7747,185019,0
7748,200066,0
7749,210104,0
7750,190394,0
7751,147593,0
7752,197396,0
7753,183286,0
7754,209007,0
7755,163423,1
7756,168873,0
7757,146607,0
7758,168247,1
7759,186114,1
7760,158790,0
7761,179214,0
7762,151529,0
7763,220835,0
7764,217475,1
7765,148544,1
7766,160498,1
7767,187919,1
7768,184157,1
7769,154909,1
7770,200209,0
7771,155280,1
7772,198186,0
7773,199011,0
7774,212622,0
7775,146659,1
7776,151205,1
7777,193094,0
7778,199784,1
7779,199888,0
7780,188381,0
7781,208180,1
7782,187129,1
7783,198408,0
7784,179549,1
7785,196624,0
7786,221384,1
7787,206820,1
7788,189070,1
7789,190425,1
7790,220241,0
7791,148993,0
7792,179670,0
7793,159352,1
7794,162898,0
7795,185007,0
7796,177966,0
7797,193693,1
7798,184731,0
7799,209426,1
7800,190621,0
7801,214659,1
7802,191459,0
7803,196781,1
7804,195881,0
7805,204079,1
7806,178227,0
7807,170681,0
7808,207131,0
7809,176704,1
7810,200180,0
7811,203351,1
7812,183662,1
7813,172750,0
7814,163447,1
7815,179560,0
7816,175744,0
7817,219951,0
7818,172334,0
7819,215811,1
7820,165519,1
7821,194324,1
7822,179707,0
7823,182644,1
7824,167223,0
7825,216172,1
7826,156058,1
7827,149333,1
7828,214044,1
7829,199396,0
7830,213051,0
7831,184219,1
7832,202648,1
7833,147252,0
7834,217189,0
7835,151970,0
7836,207758,1
7837,156404,1
7838,155986,1
7839,186011,1
7840,183741,1
7841,198400,1
7842,173043,0
7843,183489,1
7844,208145,1
7845,174436,1
7846,218685,1
7847,195506,1
7848,216216,1
7849,180499,1
7850,191474,0
7851,160710,0
7852,149622,0
7853,192288,1
7854,203319,1
7855,173835,0
7856,171214,0
7857,189326,1
7858,166311,1
7859,210496,0
7860,147951,1
7861,195998,1
7862,205014,0
7863,197215,1
7864,204973,1
7865,198577,0
7866,175571,1
7867,217315,1
7868,178851,0
7869,182083,0
7870,216317,1
7871,219489,1
7872,166269,0
7873,168693,0
7874,188010,1
7875,211303,1
7876,161335,0
7877,177343,0
7878,163529,0
7879,181336,1
7880,152117,0
7881,218485,0
7882,162195,0
7883,152369,1
7884,147587,1
7885,212556,1
7886,192228,0
7887,214181,1
7888,211929,0
7889,185965,0
7890,148946,0
7891,170360,0
7892,213576,1
7893,163475,1
7894,217298,0
7895,208657,1
7896,212755,0
7897,166277,0
7898,169180,1
7899,167405,0
7900,213780,0
7901,194802,0
7902,182724,0
7903,201433,1
7904,171820,0
7905,208226,0
7906,178855,0
7907,157717,0
7908,212060,1
7909,191573,1
7910,191661,0
7911,170844,0
7912,159187,1
7913,215110,0
7914,167320,1
7915,192381,1
7916,219750,0
7917,186961,0
7918,210416,0
7919,208824,0
7920,159476,0
7921,157818,1
7922,155523,0
7923,161458,0
7924,166918,0
7925,206646,1
7926,154470,0
7927,193905,1
7928,198451,0
7929,217787,0
7930,153715,0
7931,205332,0
7932,155711,0
7933,202928,1
7934,154535,1
7935,154456,0
7936,177339,1
7937,212048,1
7938,196108,1
7939,179413,1
7940,183104,1
7941,161698,0
7942,160814,1
7943,162627,1
7944,194710,0
7945,192992,1
7946,207467,0
7947,150779,0
7948,195006,1
7949,186875,1
7950,172950,1
7951,182476,0
7952,212266,1
7953,148441,0
7954,203343,1
7955,214772,1
7956,157702,0
7957,195104,1
7958,191387,1
7959,216950,1
7960,195486,0
7961,183345,0
7962,196243,0
7963,211870,0
7964,208976,1
7965,169489,1
7966,197739,0
7967,220164,0
7968,160120,1
7969,203718,0
7970,194721,0
7971,156245,1
7972,160434,0
7973,181219,1
7974,194890,0
7975,151476,0
7976,165115,1
7977,155289,1
7978,163746,1
7979,150433,0
7980,147449,1
7981,195314,0
7982,209722,0
7983,174648,0
7984,201015,0
7985,189718,0
7986,157276,0
7987,194123,1
7988,196026,0
7989,164988,1
7990,192040,0
7991,170620,0
7992,214516,1
7993,176809,0
7994,158601,0
7995,189284,0
7996,154028,0
7997,181237,1
7998,148551,0
7999,207352,1
8000,217419,1
8001,215275,0
8002,162231,1
8003,197656,0
8004,218930,1
8005,210353,0
8006,177423,1
8007,201719,0
8008,182218,0
8009,198790,1
8010,211778,1
8011,203813,0
8012,211399,0
8013,221167,1
8014,200483,0
8015,153579,0
8016,147883,0
8017,193791,0
8018,217847,0
8019,148333,0
8020,167162,1
8021,210045,1
8022,185060,0
8023,214553,0
8024,195982,0
8025,181755,1
8026,184245,0
8027,211483,1
8028,185446,1
8029,205537,0
8030,213976,0
8031,205205,0
8032,181610,0
8033,218108,0
8034,154974,1
8035,205543,1
8036,157469,0
8037,182658,0
8038,149012,0
8039,150194,1
8040,207815,0
8041,195281,1
8042,167215,0
8043,181021,1
8044,149679,1
8045,195457,1
8046,215132,1
8047,148419,1
8048,211810,0
8049,147435,0
8050,153911,0
8051,193593,0
8052,176835,1
8053,178540,1
8054,201743,1
8055,217901,1
8056,197715,0
8057,168309,0
8058,208625,1
8059,191099,1
8060,207156,0
8061,219085,0
8062,203503,1
8063,220511,1
8064,197240,0
8065,192510,0
8066,147126,1
8067,182299,0
8068,178165,1
8069,178387,0
8070,186557,1
8071,197201,1
8072,210975,0
8073,166555,0
8074,214571,1
8075,211461,0
8076,148002,1
8077,175139,1
8078,153508,1
8079,209521,0
8080,205670,1
8081,149680,0
8082,150546,0
8083,198570,1
8084,218417,1
8085,151813,1
8086,194229,1
8087,197594,0
8088,158406,0
8089,178009,1
8090,197788,0
8091,155543,1
8092,181538,0
8093,169798,0
8094,191234,1
8095,159989,0
8096,152888,0
8097,170451,0
8098,205265,0
8099,155337,0
8100,189175,0
8101,168609,1
8102,204196,0
8103,156160,0
8104,211172,1
8105,147770,0
8106,166361,0
8107,160025,0
8108,194982,1
8109,219152,1
8110,163312,0
8111,153090,1
8112,214584,0
8113,183934,1
8114,171242,0
8115,167249,0
8116,148471,0
8117,196040,1
8118,178023,1
8119,157315,1
8120,150914,0
